23.1.2006	B-Date
máttugar	O
konur	O
kvennahreyfingarinnar	O
,	O
við	O
sjálfar	O

Við	O
erum	O
að	O
tala	O
um	O
okkur	O
sjálfar	O
og	O
um	O
kvennahreyfinguna	O
á	O
þessum	O
hátíðisdegi	O
kvenna	O
.	O

Við	O
óskum	O
allar	O
Kvenréttindafélaginu	B-Organization
til	O
hamingju	O
með	O
95	O
ára	O
afmælið	O
og	O
þökkum	O
því	O
fyrir	O
starfið	O
.	O

Við	O
erum	O
líklega	O
allar	O
á	O
einn	O
eða	O
annan	O
veginn	O
tengdar	O
hinni	O
miklu	O
og	O
undursamlegu	O
kvennabaráttu	O
sem	O
var	O
mesta	O
breytingarhreyfing	O
síðustu	O
aldar	O
.	O

Það	O
er	O
kvennabaráttunni	O
alveg	O
hreint	O
ómetanlegur	O
styrkur	O
að	O
við	O
séum	O
allar	O
,	O
hver	O
og	O
ein	O
,	O
í	O
þvotti	O
hjá	O
Guði	B-Person
.	O

Því	O
sterk	O
vinátta	O
sterkra	O
kvenna	O
breytir	O
heiminum	O
.	O

Og	O
Guð	B-Person
þarfnast	O
kvenna	O
sem	O
hafa	O
sjálfstraust	O
og	O
eru	O
mildar	O
og	O
máttugar	O
.	O

Það	O
er	O
svoleiðis	O
sem	O
við	O
verðum	O
þegar	O
Guð	B-Person
vindur	O
okkur	O
eftir	O
þvottinn	O
sinn	O
.	O

Við	O
verðum	O
mildar	O
og	O
máttugar	O
.	O

Og	O
það	O
er	O
það	O
sem	O
heimurinn	O
þarfnast	O
núna	O
.	O

Núna	O
þegar	O
kvennahreyfingin	O
er	O
búin	O
að	O
láta	O
þrjár	O
máttugar	O
bylgjur	O
ganga	O
yfir	O
veröldina	O
:	O
Bylgjuna	O
sem	O
Jesús	B-Person
kom	O
af	O
stað	O
og	O
er	O
sagt	O
frá	O
í	O
Nýja	B-Miscellaneous
testamentinu	I-Miscellaneous
,	O
bylgjuna	O
sem	O
byrjaði	O
í	O
frönsku	O
stjórnarbyltingunni	O
og	O
kvennaheyfingu	O
Bandaríkjanna	B-Location
,	O
og	O
svo	O
bylgjunni	O
sem	O
byrjað	O
um	O
1960	B-Date
.	O

Og	O
hvað	O
nú	O
?	O

Hvað	O
finnst	O
þér	O
?	O

Mér	O
finnst	O
,	O
ég	O
held	O
,	O
ég	O
er	O
alveg	O
viss	O
um	O
,	O
að	O
það	O
sem	O
Guð	B-Person
þarfnast	O
af	O
okkur	O
núna	O
,	O
til	O
að	O
reisa	O
næstu	O
kvennabylgju	O
,	O
sé	O
að	O
við	O
,	O
hver	O
og	O
ein	O
,	O
þvoum	O
okkur	O
í	O
vatninu	O
hennar	O
og	O
látum	O
mjúkar	O
hendur	O
hennar	O
breiða	O
okkur	O
út	O
í	O
blæinn	O
sem	O
styrkir	O
okkur	O
og	O
gerir	O
okkur	O
nýjar	O
og	O
mildar	O
og	O
máttugar	O
.	O

Núna	O
,	O
þegar	O
við	O
höfum	O
fengið	O
möguleika	O
til	O
að	O
menntast	O
og	O
stjórna	O
,	O
þurfum	O
við	O
umfram	O
allt	O
að	O
bera	O
kvenlegar	O
hugmyndir	O
aldanna	O
inn	O
á	O
sviðið	O
.	O

Við	O
megum	O
ekki	O
ganga	O
inn	O
í	O
leikritið	O
eins	O
og	O
það	O
er	O
.	O

Við	O
verðum	O
að	O
breyta	O
því	O
.	O

Með	O
anda	O
þvottakvennanna	O
,	O
þeirra	O
sem	O
þvoðu	O
og	O
þjónuðu	O
og	O
gerðu	O
lífið	O
aftur	O
hreint	O
og	O
gott	O
.	O

Konur	O
hafa	O
alltaf	O
sýnt	O
umhyggju	O
.	O

Og	O
við	O
skulum	O
halda	O
því	O
áfram	O
þegar	O
við	O
fáum	O
völdin	O
,	O
þegar	O
við	O
stjórnum	O
og	O
ráðum	O
á	O
skrifstofum	O
og	O
spítölum	O
og	O
skipum	O
og	O
flugvélum	O
og	O
kirkjum	O
.	O

Við	O
skulum	O
ráða	O
með	O
mildi	O
.	O

Þvottakonurnar	O
áttu	O
ekki	O
valdið	O
til	O
að	O
stjórna	O
sínum	O
eigin	O
verkum	O
.	O

Við	O
eigum	O
miklu	O
meira	O
vald	O
til	O
að	O
ráða	O
sjálfar	O
störfum	O
okkar	O
.	O

Notum	O
þetta	O
vald	O
til	O
góðs	O
fyrir	O
veröldina	O
.	O

Mótum	O
nýja	O
stefnu	O
.	O

Við	O
getum	O
það	O

Guð	B-Person
sem	O
þvær	O
þvott	O
og	O
bakar	O
og	O
sópar	O
,	O
Guð	B-Person
sem	O
sýndi	O
öllu	O
fólkinu	O
sínu	O
óendanlega	O
umhyggju	O
,	O
er	O
sífelld	O
fyrirmynd	O
okkar	O
.	O

Hún	O
sýndi	O
alltaf	O
umhyggju	O
.	O

Og	O
hún	O
átti	O
alltaf	O
valdið	O
.	O

Hún	O
sleppti	O
því	O
ekki	O
.	O

En	O
hún	O
sat	O
ekki	O
að	O
því	O
ein	O
.	O

Hún	O
gaf	O
öllum	O
sem	O
unnu	O
með	O
henni	O
vald	O
til	O
að	O
eiga	O
og	O
nota	O
og	O
njóta	O
.	O

Tökum	O
höndum	O
saman	O
við	O
kvennahreyfinguna	O
um	O
allan	O
heiminn	O
.	O

Og	O
höldum	O
mjúkt	O
og	O
fast	O
í	O
hendur	O
hver	O
annarrar	O
.	O

Mótum	O
nýja	O
stefnu	O
.	O

Við	O
getum	O
það	O
.	O

Gerum	O
það	O
.	O

Guð	B-Person
blessi	O
þig	O
.	O

Amen	O

Messa	O
í	O
Háteigskirkju	B-Organization
13.	B-Date
október	I-Date
2002	I-Date
Predikun	O
:	O
séra	O
Auður	B-Person
Eir	I-Person
Vilhjálmsdóttir	I-Person

Fagnaðarerindið	O

Ég	O
skrifaði	O
þessa	O
ræðu	O
í	O
dag	O
.	O

En	O
ef	O
ég	O
hefði	O
vitað	O
það	O
í	O
gær	O
að	O
veðrið	O
yrði	O
svona	O
í	O
dag	O
hefði	O
ég	O
skrifað	O
hana	O
í	O
gær	O
.	O

Af	O
því	O
að	O
í	O
gær	O
var	O
veður	O
til	O
að	O
skrifa	O
.	O

Þú	O
manst	O
hvernig	O
veðrið	O
var	O
,	O
létt	O
og	O
ljósgrátt	O
og	O
hlýtt	O
og	O
faðmandi	O
.	O

En	O
í	O
dag	O
er	O
það	O
dökkgrátt	O
og	O
mér	O
finnst	O
það	O
ekki	O
yndislegt	O
.	O

Ég	O
heimsótti	O
þrjár	O
góðar	O
manneskjur	O
eftir	O
hádegið	B-Time
en	O
staldraði	O
hvergi	O
þótt	O
mér	O
væri	O
boðið	O
það	O
,	O
af	O
því	O
ég	O
þurfti	O
að	O
fara	O
heim	O
og	O
skrifa	O
,	O
og	O
kaupa	O
brauð	O
í	O
leiðinni	O
.	O

Ég	O
fór	O
í	O
tvær	O
búðir	O
.	O

Það	O
fékkst	O
ekkert	O
sem	O
ég	O
ætlaði	O
að	O
kaupa	O
og	O
aðgerðaleysið	O
var	O
breitt	O
yfir	O
allt	O
þar	O
inni	O
.	O

Svartir	O
plastpokar	O
voru	O
meira	O
að	O
segja	O
lagðir	O
yfir	O
það	O
sem	O
var	O
í	O
glerborðinu	O
í	O
annarri	O
búðinni	O
,	O
og	O
ekkert	O
umleikis	O
.	O

Ég	O
hefði	O
geta	O
tekið	O
brauð	O
síðan	O
í	O
gær	O
eða	O
fyrradag	O
og	O
haft	O
með	O
mér	O
heim	O
,	O
en	O
hver	O
kærir	O
sig	O
um	O
svoleiðis	O
brauð	O
?	O

Ekki	O
ég	O
.	O

Svo	O
ég	O
fór	O
heim	O
að	O
skrifa	O
.	O

Það	O
sem	O
átti	O
að	O
vera	O
svo	O
lauflétt	O
og	O
yndislegt	O
,	O
en	O
myndi	O
verða	O
þungt	O
og	O
litlaust	O
.	O

Og	O
það	O
er	O
ekki	O
leyfilegt	O
að	O
skrifa	O
þungt	O
og	O
litlaust	O
um	O
fagnaðarerindið	O
.	O

En	O
stundum	O
verður	O
ekki	O
við	O
því	O
gert	O
.	O

Eins	O
og	O
það	O
sem	O
á	O
að	O
verða	O
svo	O
gott	O
verður	O
stundum	O
þyngslalegt	O
.	O

Eins	O
og	O
kökur	O
sem	O
falla	O
.	O

Og	O
sósur	O
sem	O
brenna	O
við	O
.	O

Og	O
eins	O
og	O
liturinn	O
á	O
veðrinu	O
í	O
dag	O
og	O
líf	O
mannsins	O
sem	O
ég	O
ætla	O
að	O
segja	O
þér	O
ofurstutt	O
frá	O
.	O

Í	O
morgun	O
heyrði	O
ég	O
sögu	O
um	O
ungan	O
mann	O
sem	O
fór	O
í	O
fæðingarorlof	O
.	O

Þetta	O
er	O
þriðja	O
barnið	O
hans	O
og	O
fyrsta	O
sinnið	O
sem	O
hann	O
fer	O
í	O
fæðingarorlof	O
.	O

Hann	O
sagði	O
frá	O
því	O
úti	O
í	O
bæ	O
hvað	O
honum	O
þætti	O
gott	O
að	O
vera	O
í	O
fæðingarorlofi	O
,	O
en	O
svo	O
uppgötvaðist	O
það	O
fyrir	O
slysni	O
að	O
hann	O
treystir	O
sér	O
ekki	O
til	O
að	O
nota	O
orlofið	O
.	O

Hann	O
tók	O
það	O
bara	O
en	O
notar	O
það	O
ekki	O
.	O

Hann	O
fer	O
í	O
vinnuna	O
á	O
hverjum	O
degi	O
eftir	O
hádegið	B-Time
og	O
er	O
þar	O
til	O
fimm	B-Time
.	O

Hann	O
þarf	O
ekki	O
að	O
segja	O
neinum	O
frá	O
því	O
af	O
því	O
að	O
hann	O
vinnur	O
sem	O
mest	O
einn	O
og	O
gat	O
flutt	O
verkin	O
í	O
annað	O
hús	O
þar	O
sem	O
annað	O
fólk	O
vinnur	O
þau	O
.	O

Og	O
af	O
því	O
að	O
konan	O
hans	O
er	O
líka	O
heima	O
.	O

Svo	O
hann	O
getur	O
setið	O
sjálfur	O
í	O
vinnunni	O
sinni	O
eftir	O
hádegi	B-Time
og	O
gert	O
ekkert	O
.	O

Nema	O
bara	O
losnað	O
við	O
að	O
vera	O
heima	O
allan	O
heila	O
daginn	O
.	O

Þegar	O
ég	O
heyrði	O
þetta	O
í	O
morgun	O
fannst	O
mér	O
þetta	O
svo	O
fyndið	O
.	O

Samt	O
hugsaði	O
ég	O
með	O
mér	O
um	O
leið	O
að	O
þetta	O
væri	O
ekkert	O
fyndið	O
,	O
heldur	O
segði	O
það	O
söguna	O
um	O
kjarkinn	O
sem	O
þarf	O
til	O
að	O
vera	O
heima	O
hjá	O
sér	O
allan	O
daginn	O
og	O
passa	O
börnin	O
sín	O
.	O

Og	O
þvo	O
og	O
elda	O
og	O
fara	O
í	O
leigubíl	O
upp	O
á	O
slysavarðstofu	O
með	O
börnin	O
sem	O
meiða	O
sig	O
,	O
sem	O
klemma	O
sig	O
og	O
höggva	O
sundur	O
á	O
sér	O
skinnið	O
,	O
og	O
það	O
þarf	O
að	O
hætta	O
við	O
að	O
fara	O
á	O
fundi	O
eða	O
í	O
bíó	O
,	O
og	O
finnast	O
það	O
of	O
mikil	O
fyrirhöfn	O
að	O
klæða	O
þau	O
börnin	O
sem	O
eru	O
ekki	O
í	O
vagni	O
,	O
og	O
fara	O
út	O
að	O
ganga	O
.	O

Og	O
þegar	O
leið	O
á	O
þetta	O
blýlitaða	O
síðdegi	O
í	O
dag	O
skildi	O
ég	O
þennan	O
mann	O
betur	O
og	O
betur	O
.	O

Og	O
ég	O
hugsa	O
að	O
þú	O
gerir	O
það	O
líka	O
.	O

Ég	O
hugsa	O
kannski	O
,	O
en	O
ég	O
veit	O
það	O
samt	O
ekki	O
,	O
af	O
því	O
að	O
ég	O
þekki	O
hann	O
ekki	O
og	O
veit	O
ekki	O
hvað	O
hann	O
heitir	O
og	O
hef	O
aldrei	O
séð	O
hann	O
og	O
,	O
að	O
honum	O
hafi	O
fundist	O
veröldin	O
í	O
fæðingarorlofinu	O
einhvern	O
veginn	O
svona	O
dauf	O
og	O
dýrðarlítil	O
eins	O
og	O
mér	O
fannst	O
hún	O
í	O
dag	O
.	O

Að	O
honum	O
hafi	O
kannski	O
fundist	O
það	O
þegar	O
hann	O
átti	O
að	O
vera	O
heima	O
hjá	O
sér	O
allan	O
daginn	O
.	O

Og	O
passa	O
smábarn	O
.	O

Og	O
tvö	O
önnur	O
börn	O
.	O

Og	O
geta	O
ekkert	O
farið	O
út	O
.	O

Ég	O
hugsa	O
að	O
þið	O
hafið	O
margar	O
lesið	O
grein	O
í	O
einhverju	O
helgarmoggablaðinu	O
fyrir	O
nokkrum	O
vikum	O
um	O
það	O
hvað	O
fólki	O
er	O
farið	O
að	O
finnast	O
það	O
erfitt	O
að	O
koma	O
heim	O
til	O
sín	O
eftir	O
vinnu	O
.	O

Það	O
hangir	O
og	O
hangir	O
í	O
vinnunni	O
til	O
að	O
þurfa	O
ekki	O
að	O
fara	O
heim	O
.	O

Af	O
því	O
að	O
það	O
er	O
selskapslegt	O
í	O
vinnunni	O
og	O
reglusemin	O
og	O
róin	O
miklu	O
meiri	O
en	O
heima	O
.	O

Heima	O
hjá	O
fólki	O
sem	O
á	O
lítil	O
börn	O
er	O
eintómt	O
vesen	O
klukkan	B-Time
fimm	I-Time
,	O
og	O
ekkert	O
búið	O
að	O
laga	O
til	O
,	O
og	O
erfitt	O
að	O
finna	O
pláss	O
á	O
elshúsborðinu	O
til	O
að	O
strá	O
salti	O
á	O
fiskinn	O
áður	O
en	O
hann	O
er	O
vafinn	O
í	O
hveiti	O
og	O
steiktur	O
.	O

Og	O
kannski	O
finnst	O
sumum	O
fiskurinn	O
óspennandi	O
og	O
hefðu	O
heldur	O
viljað	O
pylsur	O
eða	O
pitsur	O
eða	O
spakhettí	O
.	O

Ég	O
veit	O
þú	O
veist	O
hvernig	O
þetta	O
er	O
.	O

Þú	O
þekkir	O
þetta	O
allt	O
.	O

Og	O
þú	O
veist	O
eins	O
vel	O
og	O
ég	O
að	O
þetta	O
er	O
allt	O
um	O
fagnaðarerndið	O
.	O

Fagnaðarerindið	O
er	O
það	O
að	O
við	O
skulum	O
geta	O
farið	O
í	O
vinnuna	O
og	O
farið	O
heim	O
,	O
lagað	O
til	O
,	O
steikt	O
fiskinn	O
,	O
ráðið	O
fram	O
úr	O
vandanum	O
,	O
sofnað	O
og	O
vaknað	O
aftur	O
til	O
alls	O
hins	O
sama	O
.	O

Fagnaðarerindið	O
er	O
að	O
við	O
getum	O
það	O
og	O
gerum	O
það	O
og	O
vitum	O
að	O
þótt	O
það	O
sé	O
stundum	O
þyngslalegt	O
eins	O
og	O
veðrið	O
í	O
dag	O
er	O
það	O
miklu	O
oftar	O
glaðlegt	O
.	O

Eins	O
og	O
veðrið	O
í	O
gær	O
.	O

Þegar	O
leið	O
fram	O
á	O
síðdegið	O
og	O
klukkan	O
var	O
orðin	O
fimm	B-Time
fór	O
mig	O
að	O
langa	O
svo	O
til	O
að	O
tala	O
við	O
ykkur	O
um	O
þetta	O
allt	O
.	O

Þetta	O
lífsmunstur	O
sem	O
konur	O
hafa	O
alltaf	O
búið	O
við	O
,	O
og	O
búa	O
við	O
.	O

Og	O
ég	O
ætla	O
að	O
segja	O
það	O
strax	O
að	O
ég	O
er	O
ekkert	O
að	O
segja	O
að	O
bara	O
konur	O
kunni	O
að	O
búa	O
við	O
lífsstíl	O
sem	O
heimtar	O
það	O
af	O
þeim	O
að	O
vera	O
heima	O
og	O
laga	O
til	O
og	O
passa	O
börn	O
og	O
aldrað	O
fólk	O
.	O

Ég	O
held	O
að	O
menn	O
geti	O
það	O
líka	O
,	O
og	O
ég	O
hugsa	O
að	O
kannski	O
muni	O
maðurinn	O
sem	O
ég	O
heyrði	O
um	O
í	O
morgun	O
geta	O
lært	O
það	O
núna	O
í	O
vikunni	O
.	O

Mig	O
langaði	O
svo	O
að	O
segja	O
það	O
við	O
okkur	O
að	O
VIÐ	O
höfum	O
kunnað	O
þennan	O
lífsstíl	O
.	O

Og	O
að	O
það	O
er	O
fagnaðarerindi	O
.	O

Það	O
er	O
fagnaðarerindi	O
þitt	O
að	O
þú	O
getur	O
lifað	O
því	O
lífi	O
sem	O
þú	O
þarft	O
að	O
lifa	O
.	O

Og	O
það	O
er	O
kannski	O
alls	O
ekki	O
það	O
að	O
passa	O
börn	O
.	O

Þú	O
átt	O
kannski	O
börn	O
sem	O
eru	O
orðin	O
svo	O
roskin	O
að	O
þau	O
passa	O
sig	O
sjálf	O
.	O

Eða	O
þú	O
átt	O
kannski	O
engin	O
börn	O
og	O
þarft	O
ekki	O
nema	O
rétt	O
sjaldan	O
að	O
passa	O
börn	O
sem	O
annað	O
fólk	O
á	O
.	O

Kannski	O
er	O
fólk	O
alltaf	O
að	O
ragast	O
í	O
þér	O
og	O
spyrja	O
hvort	O
þú	O
ætlir	O
ekki	O
að	O
eignast	O
börn	O
.	O

Eða	O
segja	O
við	O
þig	O
að	O
þú	O
hafir	O
nú	O
nógan	O
tíma	O
til	O
að	O
gera	O
eitt	O
og	O
annað	O
af	O
því	O
að	O
þú	O
eigir	O
engin	O
börn	O
.	O

Og	O
kannski	O
finnst	O
þér	O
þreytandi	O
og	O
kannski	O
einmanalegt	O
þegar	O
þú	O
ert	O
með	O
öðrum	O
konum	O
sem	O
eru	O
alltaf	O
að	O
tala	O
um	O
sín	O
börn	O
,	O
hvort	O
sem	O
þau	O
eru	O
lítil	O
eða	O
fullorðin	O
.	O

Þær	O
kunna	O
að	O
guma	O
endalaust	O
af	O
þessum	O
börnum	O
.	O

Og	O
segja	O
endalausar	O
frægðarsögur	O
af	O
þeim	O
.	O

Það	O
hefur	O
verið	O
ein	O
af	O
veigamestu	O
og	O
vandasömustu	O
spurningum	O
kvennahreyfingarinnar	O
hvað	O
eigi	O
að	O
segja	O
um	O
konur	O
og	O
börn	O
.	O

Á	O
að	O
gera	O
ráð	O
fyrir	O
því	O
að	O
konur	O
séu	O
mæður	O
?	O

Eða	O
á	O
að	O
gera	O
ráð	O
fyrir	O
því	O
að	O
þótt	O
konur	O
séu	O
mæður	O
eigi	O
þær	O
ekki	O
að	O
láta	O
það	O
hafa	O
áhrif	O
á	O
lífið	O
utan	O
heimilisins	O
?	O

Eiga	O
þær	O
að	O
sjá	O
sjálfar	O
um	O
það	O
hvernig	O
þær	O
láta	O
gæta	O
þessarra	O
barna	O
og	O
vera	O
ekki	O
að	O
tala	O
meira	O
um	O
það	O
?	O

Ég	O
held	O
að	O
fagnaðarerindið	O
felist	O
í	O
því	O
að	O
geta	O
svarað	O
þessum	O
spurningum	O
.	O

Ég	O
held	O
það	O
ekki	O
bara	O
.	O

Ég	O
er	O
handviss	O
um	O
það	O
.	O

Við	O
verðum	O
að	O
svara	O
þeim	O
.	O

Bara	O
núna	O
strax	O
.	O

Í	O
kvöld	O
.	O

Og	O
ég	O
skal	O
segja	O
þér	O
hvað	O
ég	O
held	O
að	O
fagnaðarerindið	O
segi	O
um	O
þær	O
.	O

Þú	O
skalt	O
bara	O
hlusta	O
vel	O
.	O

Af	O
því	O
að	O
það	O
sem	O
ég	O
segi	O
er	O
bráðmerkilegt	O
.	O

Það	O
er	O
þetta	O
:	O
Jesús	B-Person
sagði	O
að	O
fagnaðarerindið	O
væri	O
það	O
að	O
vera	O
til	O
og	O
njóta	O
fagnaðarerindisins	O
og	O
nota	O
það	O
sér	O
og	O
öðrum	O
til	O
blessunar	O
.	O

Hann	O
sagði	O
að	O
það	O
væri	O
alls	O
ekki	O
rétt	O
sem	O
var	O
sagt	O
þá	O
,	O
og	O
er	O
enn	O
sagt	O
við	O
konur	O
,	O
nefnilega	O
,	O
að	O
fagnaðarerindi	O
okkar	O
sé	O
það	O
að	O
vera	O
mæður	O
.	O

Þetta	O
er	O
svo	O
merkilegt	O
að	O
við	O
megum	O
til	O
með	O
að	O
hlusta	O
vel	O
á	O
það	O
og	O
hugsa	O
lengi	O
um	O
það	O
.	O

Því	O
þetta	O
leysir	O
okkur	O
undan	O
því	O
að	O
þurfa	O
nokkurn	O
tíma	O
að	O
hugsa	O
okkur	O
að	O
við	O
séum	O
verðmætar	O
vegna	O
þess	O
að	O
við	O
erum	O
hlekkur	O
í	O
framvindu	O
mannkynsins	O
.	O

Eða	O
að	O
það	O
sé	O
af	O
því	O
að	O
við	O
getum	O
passað	O
aðrar	O
manneskjur	O
.	O

Við	O
erum	O
verðmætar	O
af	O
því	O
að	O
við	O
erum	O
við	O
sjálfar	O
.	O

Og	O
þetta	O
fagnaðarerindi	O
Jesú	B-Person
heldur	O
svona	O
áfram	O
:	O
Þess	O
vegna	O
geturðu	O
látið	O
þér	O
vel	O
lynda	O
það	O
afskaplega	O
vel	O
að	O
vera	O
móðir	O
.	O

Þú	O
getur	O
passað	O
börnin	O
þín	O
sjálf	O
allan	O
heila	O
daginn	O
.	O

Eða	O
þú	O
getur	O
farið	O
út	O
að	O
vinna	O
og	O
falið	O
börnin	O
þín	O
í	O
umsjá	O
annarra	O
á	O
meðan	O
.	O

Og	O
þess	O
vegna	O
geturðu	O
látið	O
þér	O
það	O
jafn	O
vel	O
lynda	O
að	O
vera	O
ekki	O
móðir	O
og	O
nota	O
dagana	O
til	O
annars	O
,	O
eins	O
og	O
þú	O
sjálf	O
sérð	O
að	O
er	O
best	O
.	O

Þú	O
getur	O
passað	O
aðrar	O
manneskjur	O
,	O
og	O
þú	O
getur	O
passað	O
sjálfa	O
þig	O
,	O
og	O
þú	O
getur	O
þegið	O
það	O
að	O
aðrar	O
manneskjur	O
passa	O
þig	O
þegar	O
þú	O
þarft	O
.	O

Þetta	O
er	O
fagnaðarerindið	O
.	O

Það	O
er	O
um	O
það	O
að	O
vera	O
til	O
.	O

Og	O
um	O
það	O
að	O
láta	O
tilveruna	O
ekki	O
bara	O
vera	O
einhvern	O
veginn	O
og	O
einhvern	O
veginn	O
,	O
heldur	O
stjórna	O
henni	O
eins	O
mikið	O
og	O
við	O
getum	O
.	O

Og	O
að	O
vita	O
að	O
við	O
stjórnum	O
ekki	O
öllu	O
.	O

Við	O
getum	O
það	O
ekki	O
.	O

Og	O
við	O
þurfum	O
þess	O
heldur	O
ekki	O
.	O

En	O
við	O
skulum	O
stjórna	O
því	O
sem	O
við	O
þurfum	O
og	O
getum	O
og	O
njóta	O
þess	O
.	O

Núna	O
þurfum	O
við	O
að	O
skrifa	O
djúpa	O
kvennaguðfræði	O
saman	O
.	O

Við	O
þurfum	O
að	O
skrifa	O
kvennaguðfræði	O
um	O
fagnaðarerindið	O
sem	O
getur	O
lifað	O
af	O
blýgráa	O
daga	O
þegar	O
búðirnar	O
breiða	O
svarta	O
plastpoka	O
yfir	O
glerborðin	O
sín	O
og	O
ekkert	O
er	O
um	O
að	O
vera	O
.	O

Þegar	O
áttatíu	O
manneskjur	O
í	O
Reykjavík	B-Location
sækja	O
um	O
að	O
fá	O
að	O
vinna	O
á	O
símanum	O
í	O
einu	O
fyrirtæki	O
.	O

Þegar	O
tvö	O
hundruð	O
manneskjum	O
er	O
sagt	O
upp	O
í	O
einu	O
.	O

Þegar	O
ungur	O
maður	O
getur	O
ekki	O
horfst	O
í	O
augu	O
við	O
að	O
vera	O
heima	O
í	O
fæðingarorlofinu	O
sínu	O
af	O
því	O
að	O
það	O
er	O
svo	O
óbærilega	O
leiðinlegt	O
að	O
hann	O
lætur	O
konuna	O
sína	O
bara	O
vera	O
eins	O
og	O
hún	O
sé	O
ein	O
í	O
fæðingarorlofi	O
.	O

Þegar	O
það	O
er	O
sagt	O
hikstalaust	O
að	O
þunglyndi	O
verði	O
skaðvænlegasti	O
sjúkdómur	O
þessarar	O
aldar	O
.	O

Allt	O
þetta	O
er	O
hluti	O
af	O
fagnaðarerindinu	O
.	O

Það	O
er	O
hvatnig	O
til	O
okkar	O
,	O
til	O
að	O
skrifa	O
kvennaguðfræði	O
um	O
menninguna	O
sem	O
gerir	O
þetta	O
allt	O
svona	O
blýgrátt	O
.	O

Það	O
er	O
eitthvað	O
að	O
menningunni	O
sem	O
úthlutar	O
vinnunni	O
sinni	O
svoleiðis	O
að	O
áttatíu	O
manns	O
þurfa	O
að	O
sækja	O
um	O
að	O
fá	O
sömu	O
vinnuna	O
og	O
það	O
er	O
óbærilega	O
leiðinlegt	O
að	O
vera	O
heima	O
.	O

Ég	O
hugsa	O
fyrir	O
mitt	O
leyti	O
að	O
svarið	O
liggi	O
í	O
nýrri	O
lífssýn	O
og	O
nýjum	O
lífsstíl	O
.	O

Ég	O
hugsa	O
að	O
hvort	O
tveggja	O
byggist	O
á	O
fagnaðarerindinu	O
um	O
vináttuna	O
.	O

Og	O
um	O
það	O
að	O
við	O
skulum	O
ekki	O
bera	O
lof	O
á	O
samkeppnina	O
.	O

Og	O
ekki	O
bera	O
lof	O
á	O
það	O
að	O
vera	O
á	O
framabraut	O
.	O

Og	O
það	O
að	O
við	O
skulum	O
ekki	O
bera	O
lof	O
á	O
mismununina	O
sem	O
lætur	O
sumt	O
fólk	O
fá	O
mörg	O
hundruð	O
þúsund	O
í	O
mánaðarlaun	O
en	O
sumt	O
fólk	O
fá	O
minna	O
en	O
hundrað	B-Money
þúsund	I-Money
.	O

Og	O
ekki	O
á	O
hagræðinguna	O
sem	O
útilokar	O
fólk	O
.	O

Ég	O
bara	O
meina	O
það	O
.	O

Er	O
það	O
ekki	O
alveg	O
makalaus	O
vitleysa	O
hvernig	O
við	O
látum	O
þetta	O
vera	O
?	O

Jesús	B-Person
sagði	O
að	O
sannleikurinn	O
væri	O
fagnaðarerindið	O
.	O

Og	O
hann	O
sagði	O
að	O
hann	O
væri	O
sannleikurinn	O
.	O

Það	O
þýðir	O
hvorki	O
meira	O
né	O
minna	O
en	O
að	O
hann	O
ætli	O
að	O
skrifa	O
með	O
okkur	O
þá	O
guðfræði	O
sem	O
við	O
þurfum	O
að	O
skrifa	O
.	O

Segjum	O
nú	O
að	O
við	O
skrifum	O
þessa	O
guðfræði	O
bara	O
fyrir	O
okkur	O
sjálfar	O
.	O

Að	O
við	O
skrifum	O
hana	O
ekki	O
í	O
blöðin	O
og	O
höldum	O
ekki	O
fyrirlestra	O
um	O
hana	O
neins	O
staðar	O
,	O
nema	O
hérna	O
hjá	O
okkur	O
sjálfum	O
og	O
hver	O
fyrir	O
aðra	O
.	O

Það	O
er	O
auðveldara	O
fyrir	O
okkur	O
að	O
gera	O
þetta	O
svona	O
.	O

Af	O
því	O
við	O
þurfum	O
að	O
hugsa	O
þessa	O
guðfræði	O
,	O
og	O
taka	O
okkur	O
tíma	O
til	O
að	O
búa	O
hana	O
til	O
,	O
prófa	O
hana	O
og	O
breyta	O
henni	O
.	O

Og	O
við	O
erum	O
ekki	O
vanar	O
að	O
skrifa	O
í	O
blöðin	O
.	O

En	O
ef	O
við	O
getum	O
skrifað	O
hana	O
fyrir	O
sjálfar	O
okkur	O
og	O
lifað	O
hana	O
dag	O
eftir	O
dag	O
,	O
þá	O
er	O
það	O
mikið	O
fagnaðarerindi	O
.	O

Þótt	O
það	O
komi	O
blýgráir	O
dagar	O
á	O
milli	O
.	O

Við	O
skulum	O
skrifa	O
þessa	O
guðfræði	O
saman	O
,	O
halda	O
áfram	O
að	O
skirfa	O
það	O
.	O

Eins	O
og	O
við	O
höfum	O
gert	O
í	O
næstum	O
tíu	O
ár	O
.	O

Og	O
þú	O
veist	O
hvað	O
það	O
hefur	O
gefið	O
okkur	O
mikla	O
blessun	O
.	O

Það	O
er	O
guðfræðin	O
um	O
það	O
hvernig	O
við	O
eigum	O
að	O
fara	O
